CityName,Lat,Lon,StateName,StateCode,County,Density,Population
Terry,32.1047,-90.298,Mississippi,MS,Hinds,117,1158
Runnelstown,31.3757,-89.1117,Mississippi,MS,Perry,55.9,0
Leedy,34.7954,-88.3612,Mississippi,MS,Tishomingo,39.6,0
Eddiceton,31.5021,-90.7915,Mississippi,MS,Franklin,27.9,0
Swan Lake,33.8748,-90.2834,Mississippi,MS,Tallahatchie,0.6,0
Crenshaw,34.5047,-90.1946,Mississippi,MS,Quitman,796,848
Paden,34.6603,-88.2605,Mississippi,MS,Tishomingo,49,116
Coahoma,34.3663,-90.522,Mississippi,MS,Coahoma,661,335
Stonewall,32.1364,-88.7958,Mississippi,MS,Clarke,145,1002
Big Creek,33.8464,-89.4159,Mississippi,MS,Calhoun,50,148
Ecru,34.355,-89.0222,Mississippi,MS,Pontotoc,82,1006
Belzoni,33.1804,-90.4863,Mississippi,MS,Humphreys,748,4155
Belen,34.2732,-90.3543,Mississippi,MS,Quitman,8.2,0
Blue Mountain,34.6739,-89.0262,Mississippi,MS,Tippah,222,948
Mount Carmel,31.6452,-89.7898,Mississippi,MS,Jefferson Davis,7.9,0
Talowah,31.076,-89.4303,Mississippi,MS,Lamar,28.8,0
Fulton,34.2616,-88.4021,Mississippi,MS,Itawamba,182,3258
Calhoun City,33.8588,-89.3145,Mississippi,MS,Calhoun,277,1696
McDonald,32.6604,-89.1328,Mississippi,MS,Neshoba,13.7,0
Etta,34.4704,-89.2276,Mississippi,MS,Union,18,0
McMillan,33.1701,-89.1092,Mississippi,MS,Winston,9.3,0
Harriston,31.7252,-91.0323,Mississippi,MS,Jefferson,26.3,0
Darbun,31.2763,-90.047,Mississippi,MS,Walthall,8.2,0
Smithville,34.068,-88.3983,Mississippi,MS,Monroe,237,911
Aberdeen,33.8287,-88.5539,Mississippi,MS,Monroe,170,4430
Ellisville,31.5969,-89.2091,Mississippi,MS,Jones,168,4549
Vaughan,32.8065,-90.0418,Mississippi,MS,Yazoo,17.7,0
Rosetta,31.3166,-91.1009,Mississippi,MS,Wilkinson,3.9,0
Geeville,34.5762,-88.6909,Mississippi,MS,Prentiss,13.6,0
Pearl,32.273,-90.0918,Mississippi,MS,Rankin,401,26534
Vicksburg,32.3173,-90.8868,Mississippi,MS,Warren,263,27357
Forest,32.3595,-89.4761,Mississippi,MS,Scott,166,4862
Union,32.5711,-89.1152,Mississippi,MS,Newton,216,1925
McHenry,30.7077,-89.1384,Mississippi,MS,Stone,97.8,0
Trebloc,33.8412,-88.8303,Mississippi,MS,Chickasaw,11.1,0
Senatobia,34.6081,-89.9762,Mississippi,MS,Tate,195,6293
Eastport,34.8856,-88.1006,Mississippi,MS,Tishomingo,22.3,0
Cary,32.8056,-90.9245,Mississippi,MS,Sharkey,151,277
Stafford Springs,31.9049,-88.9334,Mississippi,MS,Jasper,5.6,0
Lambert,34.2006,-90.2845,Mississippi,MS,Quitman,657,1440
Winona,33.4899,-89.7279,Mississippi,MS,Montgomery,122,3723
Brooklyn,31.0563,-89.1862,Mississippi,MS,Forrest,109.8,0
Deemer,32.7454,-89.1181,Mississippi,MS,Neshoba,27,0
Big Point,30.5905,-88.4846,Mississippi,MS,Jackson,99.3,0
Flora,32.5433,-90.3141,Mississippi,MS,Madison,216,1855
Schlater,33.6397,-90.3494,Mississippi,MS,Leflore,98,295
Adams,32.1599,-90.5607,Mississippi,MS,Hinds,37.6,0
Magee,31.873,-89.734,Mississippi,MS,Simpson,313,4042
Snow Lake Shores,34.8239,-89.2385,Mississippi,MS,Benton,167,295
Ethel,33.122,-89.465,Mississippi,MS,Attala,260,394
Tomnolen,33.4848,-89.3606,Mississippi,MS,Choctaw,12.6,0
Sumner,33.9693,-90.3693,Mississippi,MS,Tallahatchie,198,283
Fitler,32.7254,-91.0337,Mississippi,MS,Issaquena,1.1,0
Canaan,34.9304,-89.1267,Mississippi,MS,Benton,3.9,0
Cleveland,33.744,-90.7285,Mississippi,MS,Bolivar,597,14950
Laurel,31.6956,-89.1448,Mississippi,MS,Jones,439,26063
Shannon,34.1144,-88.6931,Mississippi,MS,Lee,168,1771
Conehatta,32.4601,-89.2785,Mississippi,MS,Newton,25.2,0
Braxton,32.0264,-89.9715,Mississippi,MS,Simpson,115,176
Prismatic,32.5918,-88.7384,Mississippi,MS,Kemper,13.3,0
Edwards,32.3326,-90.6055,Mississippi,MS,Hinds,234,1010
Oakley,32.2176,-90.5032,Mississippi,MS,Hinds,187.3,0
Benndale,30.8716,-88.807,Mississippi,MS,George,12.3,0
Pulaski,32.2721,-89.6023,Mississippi,MS,Scott,19.5,0
Tchula,33.1831,-90.2232,Mississippi,MS,Holmes,541,1976
North Carrollton,33.5186,-89.9193,Mississippi,MS,Carroll,544,444
Nitta Yuma,33.0243,-90.8493,Mississippi,MS,Sharkey,1.6,0
Elliott,33.6913,-89.7525,Mississippi,MS,Grenada,70.1,0
Anguilla,32.9719,-90.8284,Mississippi,MS,Sharkey,244,654
Heidelberg,31.8898,-88.9879,Mississippi,MS,Jasper,51,676
Fort Adams,31.0866,-91.5482,Mississippi,MS,Wilkinson,3.7,0
Suqualena,32.4435,-88.8264,Mississippi,MS,Lauderdale,44.4,0
Hillsboro,32.4491,-89.4889,Mississippi,MS,Scott,75.8,0
Martinsville,31.791,-90.407,Mississippi,MS,Copiah,29.8,0
Kreole,30.406,-88.4947,Mississippi,MS,Jackson,484.3,0
Fairview,34.3645,-88.3173,Mississippi,MS,Itawamba,15.1,0
Piney Woods,32.0627,-89.9929,Mississippi,MS,Rankin,163.8,0
Garden City,31.3671,-91.1279,Mississippi,MS,Franklin,3.4,0
Waveland,30.293,-89.3904,Mississippi,MS,Hancock,288,6354
Tunica Resorts,34.8298,-90.3217,Mississippi,MS,Tunica,0,0
Pearlington,30.2492,-89.6047,Mississippi,MS,Hancock,129.1,0
Beechwood,32.3303,-90.819,Mississippi,MS,Warren,184.2,0
Iuka,34.8077,-88.1978,Mississippi,MS,Tishomingo,118,2964
Chatawa,31.0605,-90.4723,Mississippi,MS,Pike,29.1,0
Richton,31.3495,-88.9407,Mississippi,MS,Perry,172,1024
Courtland,34.2409,-89.9433,Mississippi,MS,Panola,171,503
Raleigh,32.0322,-89.5247,Mississippi,MS,Smith,107,1423
Glendale,31.368,-89.3086,Mississippi,MS,Forrest,248,0
Prichard,34.6995,-90.2443,Mississippi,MS,Tunica,1,0
Houlka,34.0382,-89.022,Mississippi,MS,Chickasaw,327.1,0
Blue Springs,34.4013,-88.8721,Mississippi,MS,Union,88,234
Steens,33.5634,-88.3161,Mississippi,MS,Lowndes,29.9,0
Houston,33.8963,-89.0032,Mississippi,MS,Chickasaw,181,2445
Osyka,31.0072,-90.4719,Mississippi,MS,Pike,154,424
Carter,32.989,-90.4493,Mississippi,MS,Yazoo,10.9,0
Miller,34.9176,-89.7687,Mississippi,MS,DeSoto,125.6,0
Mayhew,33.4848,-88.6345,Mississippi,MS,Lowndes,13.3,0
Tiplersville,34.8956,-88.9076,Mississippi,MS,Tippah,12.7,0
Pachuta,32.0441,-88.8844,Mississippi,MS,Clarke,38,241
Nesbit,34.8818,-90.0087,Mississippi,MS,DeSoto,69.1,0
Sontag,31.6524,-90.2043,Mississippi,MS,Lawrence,39.2,0
Mount Olive,31.7539,-89.656,Mississippi,MS,Covington,116,936
Shubuta,31.862,-88.7021,Mississippi,MS,Clarke,66,416
Lula,34.4545,-90.4779,Mississippi,MS,Coahoma,241,261
Dennis,34.5587,-88.2262,Mississippi,MS,Tishomingo,48.5,0
Randolph,34.1815,-89.1684,Mississippi,MS,Pontotoc,25.8,0
Grand Gulf,32.0332,-91.0526,Mississippi,MS,Claiborne,4.8,0
Sarah,34.5695,-90.2104,Mississippi,MS,Tate,4.9,0
Richland,32.2309,-90.1592,Mississippi,MS,Rankin,222,7220
Alligator,34.0899,-90.7206,Mississippi,MS,Bolivar,74,191
Paulding,32.0307,-89.0376,Mississippi,MS,Jasper,10.6,0
Mound Bayou,33.8808,-90.728,Mississippi,MS,Bolivar,620,1408
Lumberton,31.0065,-89.4613,Mississippi,MS,Lamar,117,2211
Santa Rosa,30.4296,-89.6478,Mississippi,MS,Hancock,0,0
Bourbon,33.3243,-90.7987,Mississippi,MS,Washington,1.9,0
Avalon,33.6551,-90.0856,Mississippi,MS,Carroll,3,0
Tyro,34.5837,-89.7054,Mississippi,MS,Tate,20.5,0
Horn Lake,34.9512,-90.0501,Mississippi,MS,DeSoto,651,27095
Hollandale,33.1761,-90.8529,Mississippi,MS,Washington,425,2362
Latimer,30.4972,-88.8607,Mississippi,MS,Jackson,67.9,0
Tillman,31.8546,-90.9162,Mississippi,MS,Claiborne,12,0
Thornton,33.0793,-90.3226,Mississippi,MS,Holmes,14.1,0
Greenwood,33.5126,-90.1993,Mississippi,MS,Leflore,438,20601
DeWeese,32.7101,-88.9376,Mississippi,MS,Neshoba,6,0
James,33.2037,-91.0573,Mississippi,MS,Washington,2.8,0
Coles,31.2774,-91.0318,Mississippi,MS,Amite,39.7,0
Sturgis,33.3452,-89.0458,Mississippi,MS,Oktibbeha,78,261
Sallis,33.0215,-89.7647,Mississippi,MS,Attala,115,123
Sardis,34.4355,-89.9114,Mississippi,MS,Panola,308,1595
Sidon,33.4079,-90.2082,Mississippi,MS,Leflore,1500,482
Ridgeland,32.4236,-90.1481,Mississippi,MS,Madison,438,24266
Reganton,32.1418,-90.7487,Mississippi,MS,Claiborne,2,0
Tinsley,32.7321,-90.4604,Mississippi,MS,Yazoo,7.8,0
Thaxton,34.3071,-89.1745,Mississippi,MS,Pontotoc,25,672
Silver Creek,31.6048,-90.0022,Mississippi,MS,Lawrence,52,203
McComb,31.2449,-90.4714,Mississippi,MS,Pike,426,16398
McCool,33.1995,-89.3418,Mississippi,MS,Attala,53,129
Banner,34.0887,-89.3848,Mississippi,MS,Calhoun,24.6,0
Potts Camp,34.6492,-89.3065,Mississippi,MS,Marshall,189,478
Belmont,34.5045,-88.208,Mississippi,MS,Tishomingo,165,2025
Long Beach,30.3608,-89.165,Mississippi,MS,Harrison,588,15642
Troy,34.119,-88.8851,Mississippi,MS,Pontotoc,26.5,0
Itta Bena,33.5003,-90.3256,Mississippi,MS,Leflore,510,3859
Arm,31.5029,-90.0162,Mississippi,MS,Lawrence,35.4,0
Enid,34.1165,-89.9398,Mississippi,MS,Tallahatchie,17.5,0
Gholson,32.9365,-88.7339,Mississippi,MS,Noxubee,4.5,0
Sylvarena,32.0144,-89.3818,Mississippi,MS,Smith,15,106
Way,32.744,-90.0331,Mississippi,MS,Madison,5.3,0
West,33.1977,-89.7821,Mississippi,MS,Holmes,111,161
Holcomb,33.7643,-89.9732,Mississippi,MS,Grenada,193.5,0
Brandon,32.2778,-89.9896,Mississippi,MS,Rankin,361,23999
Puckett,32.0858,-89.7819,Mississippi,MS,Rankin,61,344
Smithdale,31.3396,-90.6829,Mississippi,MS,Amite,15.4,0
Meridian,32.3846,-88.6897,Mississippi,MS,Lauderdale,272,38294
Tougaloo,32.3976,-90.159,Mississippi,MS,Hinds,952.5,0
Mantachie,34.3251,-88.4961,Mississippi,MS,Itawamba,110,1125
Neely,31.1649,-88.7548,Mississippi,MS,Greene,9.2,0
Saltillo,34.379,-88.6939,Mississippi,MS,Lee,235,4516
Quito,33.4387,-90.3012,Mississippi,MS,Leflore,30.9,0
Peoria,31.1416,-90.6809,Mississippi,MS,Amite,6.2,0
Lamont,33.5354,-91.0762,Mississippi,MS,Bolivar,33,0
Sarepta,34.1246,-89.2876,Mississippi,MS,Calhoun,6.7,0
Henderson Point,30.3154,-89.2864,Mississippi,MS,Harrison,69.4,0
Burnside,32.8535,-89.1034,Mississippi,MS,Neshoba,22.3,0
Saucier,30.6239,-89.1432,Mississippi,MS,Harrison,146.7,0
Pocahontas,32.4743,-90.2862,Mississippi,MS,Hinds,13.5,0
Weathersby,31.9393,-89.8317,Mississippi,MS,Simpson,44.5,0
Lorman,31.8204,-91.0501,Mississippi,MS,Jefferson,18,0
McLaurin,31.168,-89.2173,Mississippi,MS,Forrest,49.6,0
Zama,32.9751,-89.3801,Mississippi,MS,Attala,15.8,0
Eden,32.9837,-90.324,Mississippi,MS,Yazoo,79,97
Leakesville,31.1545,-88.558,Mississippi,MS,Greene,220,903
D'Lo,31.9869,-89.9011,Mississippi,MS,Simpson,245,443
Nicholson,30.4863,-89.6995,Mississippi,MS,Pearl River,304.3,0
Columbus,33.5088,-88.4097,Mississippi,MS,Lowndes,370,31701
Ludlow,32.5718,-89.7129,Mississippi,MS,Scott,17.5,0
Pace,33.7921,-90.8591,Mississippi,MS,Bolivar,636,253
Ripley,34.7321,-88.9444,Mississippi,MS,Tippah,178,3513
Rienzi,34.7633,-88.534,Mississippi,MS,Alcorn,120,309
Seminary,31.5581,-89.4987,Mississippi,MS,Covington,76,301
Brownsville,32.4488,-90.437,Mississippi,MS,Hinds,6.1,0
Macon,33.1217,-88.5564,Mississippi,MS,Noxubee,255,2748
Duck Hill,33.6316,-89.7153,Mississippi,MS,Montgomery,545,1461
Madison,32.4738,-90.13,Mississippi,MS,Madison,392,25627
Barr,34.6245,-89.7801,Mississippi,MS,Tate,19.8,0
Holly Bluff,32.8215,-90.709,Mississippi,MS,Yazoo,43.7,0
Slate Spring,33.7407,-89.3712,Mississippi,MS,Calhoun,52.9,0
Wool Market,30.4677,-88.9959,Mississippi,MS,Harrison,290,0
Wayside,33.269,-91.0337,Mississippi,MS,Washington,19.1,0
Mathiston,33.539,-89.1277,Mississippi,MS,Webster,105,672
Inverness,33.3543,-90.5913,Mississippi,MS,Sunflower,243,909
Fernwood,31.1855,-90.449,Mississippi,MS,Pike,120.4,0
Blaine,33.6079,-90.5226,Mississippi,MS,Sunflower,19.9,0
Noxapater,32.9936,-89.0636,Mississippi,MS,Winston,172,450
Glens,34.8662,-88.4139,Mississippi,MS,Alcorn,52.5,0
Hickory Flat,34.6159,-89.1913,Mississippi,MS,Benton,227,564
Heads,33.4707,-90.8465,Mississippi,MS,Washington,4.9,0
Shaw,33.6015,-90.772,Mississippi,MS,Bolivar,607,1750
Carthage,32.7431,-89.5337,Mississippi,MS,Leake,200,4255
Greenville,33.385,-91.0514,Mississippi,MS,Washington,440,31243
Highpoint,33.1882,-89.1462,Mississippi,MS,Winston,38.5,0
Arcola,33.2705,-90.8801,Mississippi,MS,Washington,596,339
Poplarville,30.8391,-89.5306,Mississippi,MS,Pearl River,208,2929
Tylertown,31.1173,-90.1444,Mississippi,MS,Walthall,172,1467
Ruth,31.3816,-90.3165,Mississippi,MS,Lincoln,24.2,0
Carlisle,32.0027,-90.7845,Mississippi,MS,Claiborne,1.1,0
Pattison,31.8885,-90.8873,Mississippi,MS,Claiborne,95.1,0
Betheden,33.2198,-88.9409,Mississippi,MS,Winston,2.4,0
Wheeler,34.5804,-88.6076,Mississippi,MS,Prentiss,106.6,0
Walls,34.9251,-90.1555,Mississippi,MS,DeSoto,55,1399
Minter City,33.7534,-90.2945,Mississippi,MS,Leflore,10.8,0
Como,34.5134,-89.9391,Mississippi,MS,Panola,248,1214
Picayune,30.5289,-89.6788,Mississippi,MS,Pearl River,309,16026
Stewart,33.4507,-89.4362,Mississippi,MS,Montgomery,43.8,0
Sandy Hook,31.0363,-89.8048,Mississippi,MS,Marion,28.9,0
Hermanville,31.9593,-90.8401,Mississippi,MS,Claiborne,101.7,0
Oak Vale,31.4385,-89.9645,Mississippi,MS,Lawrence,35.9,0
Belden,34.3104,-88.7884,Mississippi,MS,Lee,57.1,0
Artesia,33.4163,-88.6424,Mississippi,MS,Lowndes,224,427
Ovett,31.4854,-89.0328,Mississippi,MS,Jones,84.4,0
D'Iberville,30.4545,-88.8982,Mississippi,MS,Harrison,633,11610
Hurley,30.6638,-88.4994,Mississippi,MS,Jackson,127.9,0
Little Rock,32.526,-89.0253,Mississippi,MS,Newton,19.4,0
Gautier,30.4106,-88.6568,Mississippi,MS,Jackson,236,18512
Rosedale,33.8525,-91.0339,Mississippi,MS,Bolivar,120,1685
Woodland,33.7797,-89.0507,Mississippi,MS,Chickasaw,83,123
Bassfield,31.496,-89.745,Mississippi,MS,Jefferson Davis,83,216
Porterville,32.6879,-88.4723,Mississippi,MS,Kemper,13.6,0
Grenada,33.7816,-89.813,Mississippi,MS,Grenada,160,10016
Walnut,34.9497,-88.9236,Mississippi,MS,Tippah,53,754
Morgan City,33.3786,-90.3461,Mississippi,MS,Leflore,157,240
Golden,34.4866,-88.1863,Mississippi,MS,Tishomingo,127,191
Pinckneyville,31.016,-91.4809,Mississippi,MS,Wilkinson,3.8,0
Preston,32.8826,-88.8289,Mississippi,MS,Kemper,7.6,0
Robinsonville,34.8173,-90.3162,Mississippi,MS,Tunica,545.6,0
Silver City,33.0952,-90.4967,Mississippi,MS,Humphreys,182,286
Helena,30.4881,-88.5056,Mississippi,MS,Jackson,83.4,0
Crosby,31.2791,-91.063,Mississippi,MS,Amite,51,285
Florence,32.1557,-90.1224,Mississippi,MS,Rankin,210,4427
Louise,32.9816,-90.5904,Mississippi,MS,Humphreys,389,178
Myrtle,34.5605,-89.1179,Mississippi,MS,Union,93,505
Onward,32.7254,-90.942,Mississippi,MS,Sharkey,0,0
Lake,32.3407,-89.3295,Mississippi,MS,Scott,112,322
Tillatoba,33.9851,-89.8961,Mississippi,MS,Yalobusha,35.5,0
Pittsboro,33.94,-89.3373,Mississippi,MS,Calhoun,77,197
Pass Christian,30.327,-89.2436,Mississippi,MS,Harrison,275,5878
Darling,34.3591,-90.2754,Mississippi,MS,Quitman,121.5,0
Slayden,34.947,-89.4409,Mississippi,MS,Marshall,14.4,0
Dubbs,34.5684,-90.3737,Mississippi,MS,Tunica,7.8,0
McCallum,31.2377,-89.2126,Mississippi,MS,Forrest,3.2,0
Lexie,31.0788,-90.1709,Mississippi,MS,Walthall,12.1,0
Paynes,33.9209,-90.0695,Mississippi,MS,Tallahatchie,5.1,0
Myrick,31.661,-88.9942,Mississippi,MS,Jones,27.8,0
Hernando,34.8496,-89.992,Mississippi,MS,DeSoto,239,15981
Walthall,33.6069,-89.2787,Mississippi,MS,Webster,54,138
Pelahatchie,32.3148,-89.8082,Mississippi,MS,Rankin,87,1353
French Camp,33.2931,-89.3993,Mississippi,MS,Choctaw,66,168
Palmers Crossing,31.2824,-89.2756,Mississippi,MS,Forrest,439.9,0
Moss Point,30.424,-88.5289,Mississippi,MS,Jackson,214,13398
Roberts,32.2293,-89.2295,Mississippi,MS,Newton,0.5,0
Byram,32.189,-90.2861,Mississippi,MS,Hinds,245,11671
Plantersville,34.2103,-88.6654,Mississippi,MS,Lee,214,1161
Rawls Springs,31.3797,-89.3878,Mississippi,MS,Forrest,136.7,0
Corinth,34.9474,-88.5143,Mississippi,MS,Alcorn,187,12528
Olive Branch,34.9608,-89.8478,Mississippi,MS,DeSoto,393,37435
Redwood,32.4776,-90.8037,Mississippi,MS,Warren,10.7,0
Skene,33.7037,-90.7943,Mississippi,MS,Bolivar,34.4,0
Tupelo,34.2691,-88.7318,Mississippi,MS,Lee,228,45231
Stallo,32.9201,-89.1006,Mississippi,MS,Neshoba,11.8,0
Glen Allan,33.024,-91.0301,Mississippi,MS,Washington,208.5,0
Dumas,34.638,-88.8431,Mississippi,MS,Tippah,46,467
Scott,33.5918,-91.0743,Mississippi,MS,Bolivar,7.6,0
Moorhead,33.4494,-90.5063,Mississippi,MS,Sunflower,648,2322
Oakland,34.0557,-89.9151,Mississippi,MS,Yalobusha,145,514
Neshoba,32.6235,-89.1381,Mississippi,MS,Neshoba,73.8,0
Ruleville,33.7246,-90.55,Mississippi,MS,Sunflower,409,2662
Ware Shoals,34.3921,-82.2421,South Carolina,SC,Greenwood,213,2155
Pacolet Mills,34.9226,-81.7426,South Carolina,SC,Spartanburg,252.5,0
Awendaw,32.9824,-79.646,South Carolina,SC,Charleston,58,1423
Lodge,33.0678,-80.9537,South Carolina,SC,Colleton,13,114
Antreville,34.2971,-82.5541,South Carolina,SC,Abbeville,18.1,0
Ninety Six,34.1696,-82.024,South Carolina,SC,Greenwood,437,2037
Clover,35.1124,-81.2202,South Carolina,SC,York,524,7780
Columbia,34.037,-80.9042,South Carolina,SC,Richland,380,566166
Fairfax,32.9593,-81.2363,South Carolina,SC,Allendale,202,1741
Lake City,33.8676,-79.7533,South Carolina,SC,Florence,482,8489
Belvedere,33.5369,-81.9424,South Carolina,SC,Aiken,717.8,0
Modoc,33.7191,-82.2174,South Carolina,SC,McCormick,16.1,0
Gramling,35.0782,-82.1332,South Carolina,SC,Spartanburg,32.9,0
Sangaree,33.0328,-80.1252,South Carolina,SC,Berkeley,1546.1,0
Williamston,34.6194,-82.4795,South Carolina,SC,Anderson,437,4183
Shell Point,32.3744,-80.7524,South Carolina,SC,Beaufort,461.6,0
Waterloo,34.3563,-82.0571,South Carolina,SC,Laurens,32,147
Central Pacolet,34.9096,-81.7526,South Carolina,SC,Spartanburg,359,233
Scranton,33.9174,-79.7441,South Carolina,SC,Florence,402,827
Wando,32.9335,-79.8317,South Carolina,SC,Berkeley,121.8,0
Elgin,34.1703,-80.793,South Carolina,SC,Kershaw,564,1550
Whitmire,34.5041,-81.6144,South Carolina,SC,Newberry,458,1469
Yemassee,32.6928,-80.8547,South Carolina,SC,Hampton,82,966
Richburg,34.7167,-81.0197,South Carolina,SC,Chester,115,263
Red Bank,33.9296,-81.2321,South Carolina,SC,Lexington,203.4,0
Richtex,34.1835,-81.1818,South Carolina,SC,Fairfield,2.9,0
Jonesville,34.8348,-81.6811,South Carolina,SC,Union,323,849
Chesterfield,34.733,-80.078,South Carolina,SC,Chesterfield,136,1429
Parker,34.8514,-82.4512,South Carolina,SC,Greenville,339.6,0
Longs,33.9385,-78.7331,South Carolina,SC,Horry,38.3,0
North Hartsville,34.4011,-80.071,South Carolina,SC,Darlington,345.2,0
Kline,33.1252,-81.3426,South Carolina,SC,Barnwell,23,186
Manning,33.6929,-80.2178,South Carolina,SC,Clarendon,556,4839
Cottageville,32.9362,-80.4803,South Carolina,SC,Colleton,83,741
Barnwell,33.2419,-81.3659,South Carolina,SC,Barnwell,218,3681
Ulmer,33.0986,-81.208,South Carolina,SC,Allendale,10,75
Windsor,33.4812,-81.5129,South Carolina,SC,Aiken,75,128
Hardeeville,32.295,-81.0324,South Carolina,SC,Jasper,41,5977
Ravenwood,34.034,-80.9673,South Carolina,SC,Richland,870.6,0
Arcadia,34.9609,-81.9929,South Carolina,SC,Spartanburg,139.7,0
Verdery,34.1093,-82.2493,South Carolina,SC,Greenwood,22.2,0
Ruffin,33.0046,-80.8157,South Carolina,SC,Colleton,56.3,0
Dentsville,34.0753,-80.9547,South Carolina,SC,Richland,104.1,0
Stuckey,33.7322,-79.5132,South Carolina,SC,Williamsburg,91,222
Eureka Mill,34.718,-81.193,South Carolina,SC,Chester,481,0
Norway,33.4503,-81.1266,South Carolina,SC,Orangeburg,153,316
Liberty Hill,34.4782,-80.8017,South Carolina,SC,Kershaw,1.7,0
Wade Hampton,34.8821,-82.3336,South Carolina,SC,Greenville,1106.5,0
Cherry Grove Beach,33.8274,-78.6428,South Carolina,SC,Horry,402.8,0
Lamar,34.1695,-80.0649,South Carolina,SC,Darlington,297,943
Donalds,34.3766,-82.3467,South Carolina,SC,Abbeville,154,333
Gray Court,34.6079,-82.1144,South Carolina,SC,Laurens,170,806
Turbeville,33.8896,-80.0161,South Carolina,SC,Clarendon,229,797
Vance,33.4365,-80.42,South Carolina,SC,Orangeburg,122,160
New Ellenton,33.4192,-81.6813,South Carolina,SC,Aiken,174,2151
Loris,34.0575,-78.8877,South Carolina,SC,Horry,227,2680
Hopkins,33.8983,-80.86,South Carolina,SC,Richland,24,0
Greer,34.9346,-82.2333,South Carolina,SC,Greenville,562,30899
Coward,33.9721,-79.749,South Carolina,SC,Florence,83,766
Irwin,34.6942,-80.8197,South Carolina,SC,Lancaster,291.4,0
Seven Oaks,34.0474,-81.1435,South Carolina,SC,Lexington,998.6,0
Cane Savannah,33.8923,-80.4395,South Carolina,SC,Sumter,60.3,0
Dillon,34.423,-79.369,South Carolina,SC,Dillon,470,9281
Promised Land,34.1277,-82.2307,South Carolina,SC,Greenwood,175.7,0
Rodman,34.7688,-81.0881,South Carolina,SC,Chester,20.1,0
Bonneau Beach,33.3228,-79.99,South Carolina,SC,Berkeley,281.9,0
Bethune,34.4142,-80.3487,South Carolina,SC,Kershaw,121,347
Russellville,33.397,-79.9637,South Carolina,SC,Berkeley,76.1,0
Pendleton,34.6453,-82.7822,South Carolina,SC,Anderson,266,3197
Tigerville,35.0669,-82.3695,South Carolina,SC,Greenville,1139.1,0
Mount Pleasant,32.8533,-79.8269,South Carolina,SC,Charleston,741,86668
McConnells,34.8695,-81.2266,South Carolina,SC,York,34,303
Rowesville,33.3722,-80.8362,South Carolina,SC,Orangeburg,133,287
Mountville,34.3664,-81.9759,South Carolina,SC,Laurens,50.4,0
Clearwater,33.5038,-81.91,South Carolina,SC,Aiken,614.1,0
Six Mile,34.8082,-82.8154,South Carolina,SC,Pickens,128,676
Luray,32.8142,-81.2403,South Carolina,SC,Hampton,44,118
Ehrhardt,33.0985,-81.0138,South Carolina,SC,Bamberg,61,498
Mount Holly,33.0343,-80.0345,South Carolina,SC,Berkeley,3.3,0
Valley Falls,35.0073,-81.9692,South Carolina,SC,Spartanburg,724.3,0
Kingstree,33.6664,-79.8292,South Carolina,SC,Williamsburg,375,5670
Johnsonville,33.8147,-79.4443,South Carolina,SC,Florence,279,1492
Mount Croghan,34.7697,-80.2264,South Carolina,SC,Chesterfield,96,190
Lane,33.5251,-79.8797,South Carolina,SC,Williamsburg,45,462
Ridgeway,34.3066,-80.9601,South Carolina,SC,Fairfield,238,299
Denmark,33.3152,-81.1366,South Carolina,SC,Bamberg,298,3171
Gloverville,33.5274,-81.8145,South Carolina,SC,Aiken,457.1,0
Blackstock,34.5585,-81.1523,South Carolina,SC,Chester,15.5,0
Goose Creek,32.9922,-80.0052,South Carolina,SC,Berkeley,397,42619
Ballentine,34.1243,-81.2373,South Carolina,SC,Richland,387.1,0
Edgefield,33.7871,-81.9292,South Carolina,SC,Edgefield,437,4566
Landrum,35.1747,-82.185,South Carolina,SC,Spartanburg,367,4565
Bath,33.5046,-81.869,South Carolina,SC,Aiken,702.1,0
Centerville,32.7341,-79.9687,South Carolina,SC,Charleston,802.6,0
Sharon,34.952,-81.3436,South Carolina,SC,York,173,589
Inman,35.0469,-82.0914,South Carolina,SC,Spartanburg,603,2320
Ladson,33.0093,-80.1078,South Carolina,SC,Berkeley,37.1,0
Utica,34.6778,-82.925,South Carolina,SC,Oconee,1051.9,0
Woodfield,34.0587,-80.9309,South Carolina,SC,Richland,1792.5,0
Lakewood,33.8429,-80.3492,South Carolina,SC,Sumter,178.7,0
Blythewood,34.212,-80.9921,South Carolina,SC,Richland,124,3429
Jordan,33.606,-80.209,South Carolina,SC,Clarendon,82.2,0
Summerville,33.0005,-80.1788,South Carolina,SC,Dorchester,1007,50388
Lugoff,34.2216,-80.6849,South Carolina,SC,Kershaw,295,0
Campobello,35.1224,-82.1495,South Carolina,SC,Spartanburg,62,569
Pocalla Springs,33.8718,-80.3542,South Carolina,SC,Sumter,122.6,0
Laurens,34.5019,-82.021,South Carolina,SC,Laurens,354,10051
Newry,34.724,-82.9141,South Carolina,SC,Oconee,133,0
Horrel Hill,33.9518,-80.8426,South Carolina,SC,Richland,123.2,0
Lexington,33.9866,-81.222,South Carolina,SC,Lexington,826,21265
Plum Branch,33.8481,-82.2587,South Carolina,SC,McCormick,79,75
Martin,33.069,-81.4765,South Carolina,SC,Allendale,2.2,0
Hartsville,34.3679,-80.0829,South Carolina,SC,Darlington,515,14856
Neeses,33.5365,-81.1243,South Carolina,SC,Orangeburg,78,355
