Name, Longitude, Latitude
One Mile Creek,140.13333,-18.08333
One Mile Creek,145.53333,-16.83333
One Mile Creek,142.4,-13.06667
One Mile Creek,143.05,-12.76667
One Mile Bore,144.9,-21.58333
One Mile Bore,144.38333,-21
One Mile Beach,152.1179,-32.7818
One Mile,152.73768,-27.62902
One Guinea Tank,148.51667,-28.68333
One Foot Island,148.88306,-20.08639
One Fathom Patch,149.75,-22.26667
Lake Ondit,143.59569,-38.25514
Ondit,143.63333,-38.25
Ona Ona,148.75,-26.53333
Omnagommera Creek,141.85,-26.88333
Lake Omerod,140.66667,-36.96667
Omeo Creek,148.13333,-36.53333
Lake Omeo,147.67403,-36.96236
Omeo,147.59491,-37.09614
Omega Station,150.83333,-34.73333
Omega Creek,148.7216,-21.01197
Omega Bore,146.85,-24.15
Mount Omega,148.66667,-21.01667
Omega,146.75,-23.85
Oma Waterhole,144.31667,-24.28333
Omatarora,146.56667,-38.35
Oman-Ama,151.3,-28.4
Omaleah Creek,150.46667,-31.5
Omadale Peak,151.3,-31.88333
Omadale Brook,151.3,-31.86667
Mount Olympus,146.11,-42.04
Mount Olympus,152,-25.38333
Olver Rock,143.73333,-13.88333
Ollera Creek,146.36667,-18.96667
Ollera,151.53333,-30.1
Olive Vale,144.43333,-15.53333
Olive River,143.08333,-12.16667
Olive Patch,143.93333,-14.18333
Olive Downs,141.85,-29.06667
Olive Downs,148.3,-22.13333
Olive Creek,142.51667,-11.13333
Mount Olive,151.1929,-33.3902
Olio West Bore,143.13333,-21.75
Olio Station,143.21667,-21.9
Olio Creek,143.31667,-21.93333
Olinda Reservoir,145.35,-37.78333
Olinda Falls,145.38333,-37.83333
Olinda Creek,145.35,-37.68333
Olinda,145.36667,-37.85
Olinda,150.13333,-32.83333
Olga River,145.76667,-42.65
Olga Downs,143.2,-20.4
Old Yaminba,149.46667,-31.1
Old Wondoba Well,150.11667,-31.13333
Old Widgelow,149.3,-28.45
Old Werrina,149.36667,-28.71667
Old Werribilla,148.68333,-29.5
Old Tyabb,145.18333,-38.3
Old Twin Hills,146.95,-21.9
Old Tongy,147.3,-27.45
Old Stirling Creek,141.15,-17.18333
Old Rokeby Creek,142.66667,-13.75
Old Peters Bore,145.1,-22.03333
Old Park River,145.78333,-41.31667
Old Noranside,140.06667,-22.21667
Old Nardoo,147.56667,-24.58333
Old Mogo Creek,150.15,-35.78333
Old Mans Head,147.21001,-42.2
Old Man Rock,143.45,-12.63333
Oldman Island,150.71667,-34.88333
Old Man Gunyah Creek,149.06667,-34.41667
Old Man Creek,147.05,-35.06667
Old Man Creek,146.73333,-34.81667
Old Man Creek,140.05,-19.73333
Old Man Bed Swamp,150.11667,-35.93333
Old Longwood,145.45,-36.81667
Old Landing Point,141.31667,-16.4
Old Koreelah,152.41667,-28.4
Old Kolonga,151.71667,-24.83333
Old Junee,147.53333,-34.83333
Old Jersey Well,140.33333,-20.56667
Oldina,145.68333,-41.1
Lancefield,144.73596,-37.27733
Old Harbour Lagoon,148.75,-31.93333
Old Gunyawarildi,150.51667,-29.3
Old Gowrie,146.08333,-26.46667
Old Gordon,148.15,-23.15
Old Goonoo Goonoo Creek,150.91667,-31.28333
Old Glenroy,147.13333,-20.53333
Old Glenlyon,142.53333,-31.85
Old Girrah,148.68333,-23.08333
Olden Island,148.57224,-20.10038
Old Delta South Bore,145.53333,-23.88333
Old Dam Creek,149.1,-31.58333
Old Cork Waterhole,141.86667,-22.95
Old Cork,141.86667,-22.93333
Old Cooroorah,148.85,-23.25
Old Chum Creek,148.05,-41.01667
Old Casino,153.05,-28.85
Old Cannindah,151.2,-24.93333
Old Callide,150.68333,-24.35
Old Byrimine Waterhole,141.06667,-20
Old Burren,148.9,-29.95
Old Burren,149.03333,-30.03333
Old Buckinguy,147.36667,-31.05
Old Boundary,145.61667,-20.63333
Old Bonalbo,152.6,-28.65
Old Beach,147.26659,-42.77758
Old Barwon,148.8,-22.91667
Old Bar,152.58807,-31.9694
Old Albilbah,144.1,-24.43333
Olary Creek,140.83333,-32.63333
Olary,140.31667,-32.28333
Olangolah,142.35,-38.15
Okuloo,148.56667,-21.13333
Okoro,148.55,-25.95
Okeden Creek,151.46667,-26.3
Mount Okangal,150.28333,-25.01667
Oil Tree Lagoon,146.5,-35.83333
Ohio Peak,151.51667,-30.88333
Ohio Creek,151.65,-30.98333
Ohio,151.61667,-30.96667
O?Hares Creek,150.83333,-34.1
O?Haras Creek,151.01667,-33.66667
O?Hara Head,150.38333,-35.56667
O?Hara Gap,140.2,-21.43333
O?Hanlon Siding,148.4,-20.21667
Ogs Brow,145.56667,-17.05
O?Gradys Creek,146.26667,-38.38333
Ogorilla Creek,140.03333,-20.4
Ogmore,149.65,-22.61667
Ogle Creek,149.83333,-26.21667
Ogilvies Hill,150.83333,-32.41667
Ogilvie Reef,143.76667,-13.55
Ogilvie Knob,147.9,-25.3
Ogilvie Hill,143.35,-12.65
Ogilvie Creek,149.31667,-27.01667
Ogilvie Creek,148.08333,-25.31667
Mount Ogilvie,147.91667,-25.28333
Ogilvie,148.01667,-25.3
Ogenbeena Creek,146.5,-22.06667
Mount Og,149.96667,-22.75
Offside Creek,145.33333,-18.11667
Officer,145.40947,-38.05916
Officedale,145.41667,-38.08333
Oddfield,148.96667,-32.61667
October Creek,148.6,-24.9
O?Connor Rivulet,147.98333,-42.08333
O?Connor Peak,147.1,-41.83333
O?Connor Creek,141.7,-22.5
O?Connell River,148.65,-20.56667
O?Connell River,148.61667,-20.86667
O?Connell Creek,142.86667,-20.66667
Mount O?Connell,150.03333,-22.75
O?Connell,149.73333,-33.53333
Ocean View Beach,153.2012,-30.0485
Ocean View,150.61667,-34.56667
Oceanview,150.75,-34.8
Barwon Heads,144.51469,-38.26531
Ocean Beach,151.31667,-33.53333
Ocean Beach,145.25,-42.16
Oceana,145.35,-41.93333
O.B.X. Creek,152.8,-29.73333
O.B.X. Creek,152.71667,-29.78333
Obungeena Creek,146.6,-21.93333
Obstruction Shoals,149.93333,-22.06667
Observatory Rock,159.23333,-31.75
Observatory Hill,144.53333,-24.83333
Observatory Cay,154.37417,-21.02083
Observatory Cay,152.08667,-17.11667
The Observatory,148,-25.06667
Mount Observatory,146.93333,-24.25
Mount Observatory,147.41667,-23.16667
Mount Observatory,141.99403,-35.34542
Observation Rock,150.76667,-22.53333
Observation Rock,145.25,-16.38333
Observation Point,145.3,-38.45
Observation Point,151.31667,-33.6
Observation Point,151.36667,-23.85
Observation Point,145.25,-16.38333
Observation Hill,145.56667,-16.65
Obscure Creek,143.25,-22.06667
O?Briens Creek Bore,142.56667,-22.03333
O?Briens Creek,147.5,-35.23333
O?Brien Creek Bore,142.48333,-21.95
O?Brien Creek,142.45,-22.01667
O?Brien Creek,143.6,-18.28333
O?Brien Creek,143.71667,-14.86667
Obree Reef,143.68333,-13.98333
Obree Point,145.36667,-15.76667
Oblong,142.43333,-38.13333
Obley,148.56667,-32.7
Obi Obi Creek,152.73333,-26.6
Obi Obi,152.8,-26.65
O?Bil Bil Creek,151.21667,-25.51667
O?Bil Bil,151.21667,-25.51667
Oberwells,143.83333,-33.48333
Oberon Bay,146.33653,-39.06597
Mount Oberon,146.34486,-39.03986
Oberon,149.85915,-33.70398
Oberne,147.83333,-35.4
Obelisk Island,142.08333,-10.1
Oban River,151.95,-30.01667
Oban Bore,142.9,-20.6
Oban,151.86667,-30.13333
Oban,142.86667,-20.61667
Oatley,151.06667,-33.98333
Oatlands,147.36723,-42.30302
Oasis Dam,141.43333,-16.13333
Oaky River,152.01667,-30.66667
Oaky Point,151.13333,-33.58333
Oakyhole Creek,149.43333,-30.41667
Oaky Creek,148.26667,-35.13333
Oaky Creek,148.88333,-34.13333
Oaky Creek,148.7,-33.33333
Oaky Creek,149.26667,-33.1
Oaky Creek,152.68333,-31.03333
Oaky Creek,148.45,-31.03333
Oaky Creek,150.66667,-30.58333
Oaky Creek,150.45,-30.4
Oaky Creek,150.55,-30.2
Oaky Creek,150.73333,-30.11667
Oaky Creek,150.43333,-29.68333
Oaky Creek,151.15,-29.36667
Oaky Creek,151.78333,-29.15
Oaky Creek,151.11667,-28.85
Oaky Creek,151.53333,-28.46667
Oaky Creek,152.1,-28.31667
Oaky Creek,153.35,-27.85
Oaky Creek,152.1,-26.73333
Oaky Creek,152.33333,-25.3
Oaky Creek,148.38333,-25.01667
Oaky Creek,150.46667,-24.33333
Oaky Creek,151.66667,-24.1
Oaky Creek,148.31667,-24.08333
Oaky Creek,147.28333,-24.05
Oaky Creek,150.96667,-24.01667
Oaky Creek,150.35,-23.9
Oaky Creek,150.35,-23.78333
Oaky Creek,148.85,-23.03333
Oaky Creek,147.51667,-22.78333
Oaky Creek,150.46667,-22.58333
Oaky Creek,148.58333,-21.56667
Oaky Creek,148.66667,-21.18333
Oaky Creek,148.6,-20.8
Oaky Creek,148.15,-20.7
Oaky Creek,146.03333,-20.45
Oaky Creek,147.26667,-20.13333
Oaky Creek,144.68333,-20.08333
Oaky Creek,147.13333,-19.73333
Oaky Creek,145.76667,-19.16667
Oaky Creek,143.7,-18.73333
Oaky Creek,144.28333,-16.15
Oaky Creek,145.18333,-15.53333
Oaky Creek,148.25,-24.15
Oakwood,147.9,-43.1
Oakwood,151.05,-29.65
Oakwood,152.3,-24.86667
Oakwood,146.13333,-25.66667
Oakview,152.33333,-26.08333
Oakvale,143.56667,-35.91667
Oakvale,140.76667,-32.98333
Oak Vale,142.86667,-30.68333
Oak Vale,145.2,-20.4
Oaktree,148.65,-25.85
Oaks,146.96667,-41.58333
Oak River,144.13333,-18.7
Oak Park Bore,146.01667,-26.01667
Oak Park,146.03333,-35.85
Oakpark,146.13333,-26.08333
Oak Park,144.14999,-19.25
Oak Mountain,148.0179,-34.8818
Oakley Lagoon,145.13333,-21.21667
Oakley Lagoon,145.06667,-21.01667
Oakley,145.1,-21.18333
Oakley,145.05,-20.98333
Oakleigh South,145.1,-37.9
Oakleigh North,145.11667,-37.88333
Oakleigh East,145.11667,-37.9
Mount Oakleigh,146.03,-41.8
Oakleigh,145.08837,-37.89809
Oakleigh,146.56667,-30.16667
Oakleigh,145.91667,-25.96667
Oakleigh,147.15,-25.93333
Oakleigh,146.53333,-23.58333
Oaklands Bore,145.43333,-24.48333
Oaklands,146.16304,-35.55761
Oaklands,145.55,-38.1
Oaklands,145.48333,-37.71667
Oaklands,150.1,-35.93333
Oakland Park,142.05,-17.91667
Oak Island,153.3882,-27.71134
Oakhurst,152.63333,-25.51667
Oak Hills,145.60001,-18.53333
Oakhigh,151.01667,-33.6
Oakhampton Creek,144.76667,-23.8
Oakhampton Bore,144.66667,-23.7
Oakhampton Bay,147.97139,-42.5225
Oakhampton,151.56667,-32.7
Oak Forest Station,145.56667,-16.8
Oak Flats Station,150.81667,-34.56667
Oakey Hill,153.18333,-27.63333
Oakey Hill,145.13333,-15.5
Oakey Creek,148.91667,-35.38333
Oakey Creek,148.91667,-35.08333
Oakey Creek,150.81667,-34.56667
Oakey Creek,149.13333,-32.68333
Oakey Creek,152.03333,-32.23333
Oakey Creek,151.98333,-32.05
Oakey Creek,149.6,-31.63333
Oakey Creek,151.15,-31.43333
Oakey Creek,150.51667,-31.11667
Oakey Creek,150.33333,-30.51667
Oakey Creek,153.1,-28.88333
Oakey Creek,153.13333,-28.78333
Oakey Creek,151.18333,-27.26667
Oakey Creek,150.63333,-23.56667
Oakey Creek,149.7,-31.61667
Oakey,151.72063,-27.43305
Mount Oakes,140.76667,-25.95
Oakenden,149.01667,-21.3
Oak Downs Bore,147.85,-25.63333
Oakdale,150.5132,-34.0793
Oak Creek,147.93333,-35.1
Oak Creek,145.15,-20.2
Oakbank,141.63333,-38.08333
Oakbank,146.11667,-35.8
Oakbank,140.58333,-33.05
Oak Bank,153.36667,-28.35
Oakadilla,147.18333,-26.16667
Nyrangi Tuppal Creek,145.2,-35.7
Nyrang Creek,148.55,-33.53333
Nyora,145.67248,-38.33364
Nyngarie Waterhole,144.2,-26.95
Nyngan,147.18816,-31.56088
Nymph Island,145.25253,-14.65377
Nymbool,145.05,-17.65
Nymboida River,152.5,-29.65
Nymboida,152.71667,-29.95
Nymagee,146.33333,-32.06667
Nymagee,146.23333,-32.01667
Nyleta,145.48333,-17.3
Nye Bay,145.67,-43.05
Nychum Creek,144.46667,-16.63333
Nychum,144.41667,-16.83333
Nyarrin,142.68333,-35.38333
Nyanza Tank,143.71667,-21.55
Nyamville,142.6,-36.15
Nyah West,143.35082,-35.18537
Nyah,143.37736,-35.17547
Nutting Garden Rivulet,147.55,-42.51667
Nutting Creek,144.3,-25.46667
Mount Nuts,148.23333,-19.98333
Nutgrove,151.76667,-27.05
Nutfield,145.18333,-37.61667
Nursey Hill,148.96667,-35.71667
Mount Nurri,146.03333,-31.7
Nurrewin,150.65,-34.56667
Nurrabiel,142.05,-36.91667
Nurinda,152.33333,-26.93333
Nurdah Out Station,140.03333,-25.63333
Nurcoung,141.68333,-36.73333
Nunyong Tableland,148.01667,-37.05
Nuntinck,147.1,-38.01667
Nuns Waterhole,146.11667,-25.26667
Nunns Creek,151.38333,-33.43333
The Nunnery,146.75,-22.58333
Nunkulla,151.8,-27.76667
Nungil,145.6,-25.75
Nungatta Mountain,149.3679,-37.2152
Nungatta Creek,149.35,-37.25
Nungatta,149.4,-37.23333
Nungar Creek,148.65,-35.75
Nunga,142.35,-35.11667
Nundoro,142,-30.7
Nundle Creek,151.11667,-31.48333
Nundle,151.12639,-31.46497
Nundi Creek,149.83333,-30.05
Nundah Creek,153.08333,-27.33333
Nundah Creek,144.03333,-16.95
Nundah,151.13333,-32.48333
Nunbank,149.61667,-25.5
Nunawading,145.17308,-37.82043
Nunans Hill,149.93333,-33.68333
Nunamara,147.3,-41.38333
Numurkah,145.44215,-36.08846
Numulgi Creek,153.3,-28.73333
Numulgi,153.33333,-28.73333
Numma Creek,149.26667,-23.71667
Numinbah,153.25,-28.28333
Numil,141.4,-19.66667
Numeralla,149.33333,-36.16667
Numby,149.01667,-34.13333
Numbullabudgee Bay,146.58415,-18.67984
Numbugga,149.75,-36.63333
Numbla Vale,148.8,-36.65
Number Two Point,142.78333,-11.1
Number One,152.06667,-31.73333
Mount Numbargulme,145.05,-14.93333
Numba Point,150.71667,-34.9
Numba Island,150.68333,-34.85
Numba,150.68333,-34.88333
Lake Numalla,144.31667,-28.73333
Nullum State Forest,153.38333,-28.46667
Nullo Mountain,150.2346,-32.7152
Mount Nulling,149.51667,-32.66667
Nullen,148.88333,-31.46667
Nullawurt,148.66667,-26.46667
Nullawil,143.18333,-35.85
Nullawarre,142.76667,-38.46667
Nullawa,147.86667,-29.08333
Nulla Nulla Swamp,146.36667,-35.95
Nulla Nulla Creek,152.51667,-30.81667
Nulla Nulla Creek,140.58333,-19.66667
Nulla Nulla,141.36667,-33.81667
Nulla Nulla,145.2,-19.83333
Nullan,142.55,-36.4
Nullamanna,151.21667,-29.65
Nulla Creek,150.85,-26.11667
Nulgara Creek,141.35,-21.46667
Nulabor Station,145.1,-34.43333
Nula,149.91667,-28.43333
Nukku,152.06667,-26.88333
Nukinenda Creek,152.16667,-26.98333
Nuken,142.38333,-21.83333
Nuka Bore,143.55,-21.86667
Nuggety Creek,153.13333,-30.08333
Nuggets Point,158.96667,-54.51667
Nugget Creek,145.83333,-23.55
Nugget Creek,142.65,-22.38333
Nugents Creek,150.55,-34.73333
Nugent,147.75,-42.7
Nuga Nuga Bore,148.88333,-25.1
Lake Nuga Nuga,148.7,-25.01667
Nudley Creek,150.85,-26.63333
Nudley,151,-26.5
Nudgee Beach,153.10278,-27.34417
Nudgee,153.08333,-27.36667
Nucha Lake,142,-31.13333
Nubrigyn Creek,149,-32.85
Nubingerie,148.66667,-32.51667
Nubeena,147.74327,-43.09712
Nubba,148.21667,-34.51667
Nuable Creek,149.38333,-30.51667
Nowra Reservoir,150.56667,-34.81667
Nowranie Tank,145.98333,-35.46667
Nowranie Creek,145.85,-35.33333
Nowranie,146.08333,-35.43333
Nowra Creek,150.6,-34.88333
Nowra,150.60036,-34.88422
Nowlands Creek,152.13333,-30.03333
Nowingi,142.23333,-34.6
Nowie North,143.28333,-35.26667
Nowhere Creek,143.28333,-37.15
Nowendoc River,152.06667,-31.75
Nowendoc,151.73333,-31.51667
Mount Nowa Nowa,148.09236,-37.69208
Nowa Nowa,148.1,-37.71667
Notting Hill,145.1427,-37.905
Nottingham Downs,143.51667,-21.31667
Nott Creek,146.28333,-25.15
Notice Creek,147.6,-21.06667
Notch Point,149.48333,-21.73333
Notch Peak,146.56667,-19.28333
Notch Mountain,150.60001,-22.35
Notch Island,146.67598,-38.94042
Notch Hill,148.76667,-20.25
Nota Creek,142.46667,-20.35
Nota Bene Creek,148.66667,-20.83333
Norwood Creek,147.88333,-24.21667
Norwood,149.73333,-34.66667
Norwood,145.3,-24.35
Norwin,151.38333,-27.56667
Norwich Park,148.41667,-22.68333
Norwell,153.31667,-27.78333
Norway Range,145.95,-42.43333
Norway,149.86667,-33.76667
Norval,142.88333,-37.26667
Norton Spit,151.55,-24.01667
Norton River,145.01667,-41.23333
Norton Point,151.53333,-24.03333
Norton Creek,142.06667,-36.78333
Norton Creek,151.3,-24.33333
North Yathong,145.9,-35.25
North Yancho,147.31667,-28.2
Northwood,145.11667,-36.96667
Northwood,145.35,-37.75
Northwood,146.08333,-35.85
North Wonthaggi,145.6,-38.6
North Wollongong,150.88333,-34.41667
North West Solitary Island,153.26667,-30.01667
North West Reef,146.4,-16.88333
North West Reef,142.2,-10.48333
North West Reef,142.1,-10.21667
North West Point,142.1,-10.06667
North Passage,159.05,-31.51667
North West Islet,142.10918,-10.66167
North West Head,147.62722,-43.00417
North West Channel,153.21667,-26.91667
North West Channel,150.21667,-22.25
North West Bay River,147.26667,-43.01667
North West Bay,147.28,-43.06
North West Bay,150.3069,-21.74037
North Well Bore,143.5,-21.7
North Warwick Creek,152.8,-31.05
North Warden Reef,144.63333,-14.15
North Wakool,144.46667,-35.48333
North Wagga,147.38333,-35.1
Northumberland Isles,150,-21.66667
Cape Northumberland,140.66251,-38.061
North Turret,144.5,-19.68333
North Turramurra,151.14726,-33.71345
North Tumbulgum,153.45,-28.25
North Triangle Cliff,153.2,-25.03333
North Torres Reef,142.18333,-10.41667
North Taylor Bore,145.18333,-21.58333
North Tamborine,153.18484,-27.92756
North Sydney,151.20722,-33.84056
North Summit Mount Formartine,145.61111,-16.71389
North Stradbroke Island,153.45389,-27.58861
North Star Station,150.38333,-28.93333
North Spit,153.08333,-25.75
North Spit,153.3,-27.1
North Solitary Island,153.3846,-29.9318
North Sisters Well,142.86667,-23.06667
North Shore,144.36667,-38.1
North Sand Hill,145.13333,-14.85
North Roto Well,145.5,-32.96667
North Rosewood Station,152.58333,-27.63333
North Rock,152.31667,-32.6
North Rock,153.26667,-29.98333
North Rock,150.35,-22.18333
North Rock,148.26667,-19.96667
North Repulse Island,148.86262,-20.58088
North Reef,153.13333,-27.18333
North Reef,151.91667,-23.18333
North Reef,148.33333,-17.43167
North Red Bluff,149.6,-22.26667
North Pumpenbill Creek,153.18333,-28.36667
North Prentice,146.5,-36.03333
North Possession Island,142.32722,-10.08212
North Pole Swamp,150.66667,-34.51667
North Point Passage,149.88333,-22.05
North Point Island,149.8,-21.98333
North Pointer,150.3,-22.95
North Point Cays,149.8122,-22.03954
North Point,145.26667,-40.71667
North Point,147.95,-39.71667
North Point,153.46667,-27.03333
North Point,151.33333,-23.76667
North Point,149.9,-22.06667
North Peak,159.06667,-31.51667
North Peak,145.2,-16.06667
North Peak,143.45,-12.93333
Bellenden Ker North Peak,145.86667,-17.21667
North Patch,149.63333,-21.85
North Patch,142.15,-10.03333
North Passage Mann°ng River,152.55,-31.91667
North Passage,150.88333,-23.5
North Passage,150.03333,-16.2
North Pasco Island,147.77,-39.92
North Pap,143.21667,-12.71667
North Palmer River,144.25,-16.05
North Obelisk,152.53333,-28.48333
North Oakvale,145.88333,-22
North Murray River,145.8,-18.11667
North Murraiman Hill,148.7,-30.98333
North Mountain,158.92,-54.51
North Motton,146.11667,-41.21667
North Moruva,150.08333,-35.9
North Moonbria Tank,145.4,-35.08333
North Monegeeta Station,144.75,-37.38333
North Molle Island,148.82111,-20.22861
North Merrowie,145.53333,-33.36667
North Melbourne,144.96667,-37.8
Northmead,150.98333,-33.78333
North Maroochy River,152.96667,-26.56667
North Maria Creek,146.08333,-17.78333
North Macquarie River,147.73333,-42.18333
North Mackay,149.18333,-21.11667
North Lismore,153.28333,-28.8
North Ledge,142.73333,-10.68333
North Learmonth,143.71667,-14.43333
North Lake,143.1179,-32.5318
North Kurri Kurri Station,151.46667,-32.81667
North Koondai-i,151.51667,-26.88333
North Kokialah Creek,142.03333,-13.31667
North Knob,143.88333,-19.21667
North Khandalla Shoal,143.68333,-13.41667
North Keppel Island,150.89806,-23.07278
North Kennedy River,143.95,-14.48333
North Kennedy District,145.75,-19.75
North Kariboe Creek,150.68333,-24.53333
North Jindivick,145.91667,-38.01667
North Islet,159.25,-31.75
North Islet,159.08333,-31.48333
North Island,146.28264,-18.14029
North Island,142.12889,-10.02823
North Hummock,159.08333,-31.55
North Hull River,146.06667,-17.98333
North Head,151.66667,-33.08333
North Head,152.4,-24.75
East Point,149.21667,-21.15
North Head,148.26667,-20.01667
North Head,158.96667,-54.46667
North Head,150.28333,-35.73333
Yacaaba Head,152.21667,-32.7
North Head,153.58333,-28.86667
North Head,153.55,-28.16667
North Head,152.91667,-25.43333
North Head,143.25,-18.83333
North Haven,152.81667,-31.63333
North Harbour,151.76667,-32.91667
North Gwynne,151.73334,-24.41667
North Gunambil,146.21667,-35.46667
North Gums,142.43333,-37.86667
North Goulburn,149.75,-34.75
North Gooloogong,148.45,-33.56667
North George River,148,-41.26667
North Geelong Station,144.35,-38.11667
Northgate,153.06667,-27.4
North Garfield,145.68333,-38.03333
North Gardner Bank,153.5,-24.91667
North Gairloch,146.16667,-18.63333
North Fitzroy,144.97885,-37.78862
North Evans Reef,153.46667,-29.16667
North Euabalong,146.45,-32.85
North Eton,148.96667,-21.23333
North Esk River,147.13333,-41.43333
Northern Small Detached Reef,143.81667,-12.4
North Entrance,151.31667,-23.76667
North Entrance,148.28333,-20.01667
North End Reef,149.25,-21.15
North-east Roadstead,159.08333,-31.51667
North East Point,150.76667,-22.46667
North East Isle,147.37,-39.44
North East Island,150.33768,-21.6643
North East Channel,153.36667,-27
North East Cay,153.76667,-21.65833
North East Bore,144.05,-20.93333
North East Bay,146.58333,-41.16667
North East Bay,146.65303,-18.73457
Northdown,146.5,-41.18333
North Double Peak,151.68333,-25.16667
North Dorrigo,152.68333,-30.28333
North Direction Island,145.51027,-14.74514
North Cundare,143.56667,-38.11667
North Creswick Station,143.88333,-37.41667
North Creek Bore,143.31667,-21.46667
North Creek,152.83333,-30.6
North Creek,153.58333,-28.86667
North Creek,147.55,-23.6
North Creek,146.91667,-23.31667
North Creek,147.1,-22.85
North Creek,148.38333,-22.16667
North Creek,146.38333,-21.9
North Creek,143.31667,-21.46667
North Creek,153.6,-28.81667
Northcote Tank,147.41667,-34.45
Northcote South,145,-37.78333
Northcote Park,146,-35.83333
Northcote North,145.01667,-37.76667
Northcote Central,145,-37.76667
Northcote,145,-37.76667
Northcote,145.13333,-17.01667
North Cooma Creek,143.18333,-21.45
North Coffs Harbour,153.13333,-30.28333
North Coast Statistical Division,152.91667,-30.41667
North Coast,152.28333,-24.71667
North Channel,153.13333,-25.75
North Channel,151.4,-23.88333
North Channel,150.4,-22.21667
North Channel,144.96667,-14.48333
North Channel,143.38333,-11.8
North Cedar Creek,145.46667,-17.6
North Cay,150.03333,-16.13333
North Casino,153.08333,-28.83333
North Campbellfield,144.95,-37.66667
North Callandoon Bore,150.23333,-28.45
North Burleigh,153.45,-28.05
North Burgorah,148.73333,-27.71667
North Bungaban Creek,150.23333,-25.93333
North Bundaberg,152.35,-24.85
North Bruny Island,147.35806,-43.16139
Brunswick,144.96667,-37.76667
North Brother,152.78461,-31.6652
Northbrook Creek,152.61667,-27.36667
Northbrook,152.6,-27.35
North Broken Passage,144.58333,-13.95
